item_id,sentence_id,majority_tag,cited_indicators,indicator,is_core,is_negative_control,score,verifier,premise,,,,,,,
Q104,S2,supported,['slipping'],slipping,TRUE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q104,S3,supported,"['cognitive_avoidance', 'slipping']",,TRUE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q017,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,fact,,,,,,,
Q017,S2,supported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q141,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q141,S2,supported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q141,S3,supported,"['cognitive_avoidance', 'slipping']",,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q030,S1,partial, the student's cumulative accuracy on this skill was 0%. On attempt 1, and took 0.22 times their own average response time. On attempt 3, the student answered incorrectly, used 3 hints, and took 0.10 times their own average response time. On attempt 4, the student answered incorrectly, used 4 hints,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,supported,"The fact explicitly states the student experienced unproductive frustration. The sentence states the student *exhibits signs* of it, which is a reasonable and entailed observation given the fact."
Q030,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q035,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q035,S2,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q035,S3,unsupported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q122,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q122,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q062,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q127,S1,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q127,S2,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.6,Gemma-3-27B-it,fact,,,,,,,
Q127,S3,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q106,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q106,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q132,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q132,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q128,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q128,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q128,S3,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.75,Gemma-3-27B-it,fact,,,,,,,
Q019,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.6,Gemma-3-27B-it,fact,,,,,,,
Q019,S2,supported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q098,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q098,S2,partial,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q098,S3,partial,['slipping'],slipping,FALSE,FALSE,0.7,Gemma-3-27B-it,fact,,,,,,,
Q016,S1,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q016,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q016,S3,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q089,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q089,S2,partial,['slipping'],slipping,FALSE,FALSE,0.1,Gemma-3-27B-it,fact,,,,,,,
Q039,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q006,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q006,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q006,S3,supported,"['unproductive_frustration', 'cognitive_avoidance']",,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q116,S1,unsupported,[],TRUE,FALSE,0.9,Gemma-3-27B-it,fact,supported,,,,,,,
Q116,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q040,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q040,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q133,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q133,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q038,S1,unsupported, the student's cumulative accuracy on this skill was 86%. On attempt 1, and took 0.46 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.93 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,supported,"The fact states a tendency to avoid difficult problems/help, and the sentence describes avoiding 'challenging tasks' which aligns with 'difficult problems'. The activity context doesn't change the entailment."
Q038,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q139,S1,partial,['overconfidence'],overconfidence,TRUE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q139,S2,partial,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q139,S3,unsupported,['slipping'],slipping,TRUE,FALSE,0.7,Gemma-3-27B-it,fact,,,,,,,
Q022,S1,unsupported,[],TRUE,FALSE,0.9,Gemma-3-27B-it,fact,supported,,,,,,,
Q022,S2,partial,[],TRUE,FALSE,0.1,Gemma-3-27B-it,fact,unsupported,,,,,,,
Q022,S3,supported,[],TRUE,FALSE,0.9,Gemma-3-27B-it,fact,supported,,,,,,,
Q005,S1,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q005,S2,supported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q005,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q070,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q070,S2,partial,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q070,S3,unknown,[],FALSE,FALSE,0.6,Gemma-3-27B-it,fact,partial,,,,,,,
Q018,S1,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q018,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q018,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q124,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q124,S2,unsupported,[],TRUE,FALSE,0.95,Gemma-3-27B-it,fact,supported,,,,,,,
Q042,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q042,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q042,S3,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q046,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q046,S2,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q107,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q107,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q107,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.75,Gemma-3-27B-it,fact,,,,,,,
Q096,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q096,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q083,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q083,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q083,S3,unsupported,"['productive_struggle', 'cognitive_avoidance']",,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q138,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q138,S2,supported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q102,S1,supported,['overconfidence'],overconfidence,TRUE,FALSE,0.9,Gemma-3-27B-it,fact,,,,,,,
Q102,S2,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.85,Gemma-3-27B-it,fact,,,,,,,
Q102,S3,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.95,Gemma-3-27B-it,fact,,,,,,,
Q099,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q099,S2,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q099,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q054,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q054,S2,partial,['slipping'],slipping,FALSE,FALSE,0.9,Gemma-3-27B-it,record,,,,,,,
Q054,S3,supported,['slipping'],slipping,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q053,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q053,S2,unsupported,[],FALSE,FALSE,0.6,Gemma-3-27B-it,record,partial,,,,,,,
Q053,S3,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q117,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q117,S2,partial,['slipping'],slipping,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q131,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.2,Gemma-3-27B-it,record,,,,,,,
Q131,S2,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q131,S3,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q135,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q135,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q135,S3,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q069,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q069,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q069,S3,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q025,S1,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q025,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.9,Gemma-3-27B-it,record,,,,,,,
Q033,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q033,S2,unsupported,[],,FALSE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q034,S1,unsupported,[],FALSE,FALSE,0.6,Gemma-3-27B-it,record,partial,,,,,,,
Q034,S2,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q039,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q116,S1,unsupported,[],TRUE,FALSE,0.7,Gemma-3-27B-it,record,partial,,,,,,,
Q116,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q023,S1,partial,[],,FALSE,TRUE,0.8,Gemma-3-27B-it,record,,,,,,,
Q023,S2,unsuppported,[],,FALSE,TRUE,0.85,Gemma-3-27B-it,record,,,,,,,
Q023,S3,supported,[],,FALSE,TRUE,0.8,Gemma-3-27B-it,record,,,,,,,
Q023,S4,supported,[],,FALSE,TRUE,0.8,Gemma-3-27B-it,record,,,,,,,
Q011,S1,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q011,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q011,S3,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q090,S1,unsupported, the student's cumulative accuracy on this skill was 17%. On attempt 1, and took 3.20 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.44 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,FALSE,FALSE,0.7,Gemma-3-27B-it,record,partial,"The student's use of a hint on attempt 2 and the varying response times suggest some engagement, but the overall pattern of incorrect answers, even with quick response times on attempts 1 and 4, could indicate a superficial approach or avoidance of deeper understanding."
Q090,S2,unsupported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q103,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q103,S2,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q103,S3,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q133,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q133,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q104,S1,unsupported, the student's cumulative accuracy on this skill was 60%. On attempt 1, and took 2.87 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.58 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,TRUE,FALSE,0.6,Gemma-3-27B-it,record,partial,"The student's response times are highly variable (ranging from 0.58x to 3.70x their average), suggesting inconsistent engagement. While not definitive, this pattern could indicate avoidance of more difficult problems, but also could be due to other factors not captured in the data."
Q104,S2,supported,['slipping'],slipping,TRUE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q104,S3,supported,"['cognitive_avoidance', 'slipping']",,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q018,S1,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q018,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q018,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.9,Gemma-3-27B-it,record,,,,,,,
Q115,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q115,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q078,S1,unsupported,[],,TRUE,TRUE,0.6,Gemma-3-27B-it,record,,,,,,,
Q078,S2,partial, the student's cumulative accuracy on this skill was 27%. On attempt 1, and took 0.57 times their own average response time. On attempt 3, the student answered incorrectly, used 1 hint, and took 0.51 times their own average response time. On attempt 4, the student answered incorrectly, used 2 hints,TRUE,TRUE,0.6,Gemma-3-27B-it,record,partial,"The student uses a high number of hints across attempts, and the final attempt takes significantly longer, suggesting struggle and potential frustration. However, the record doesn't definitively *prove* unproductive frustration, only indicators of difficulty and reliance on assistance."
Q042,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q042,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q042,S3,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q066,S1,unsupported,[],FALSE,FALSE,0.7,Gemma-3-27B-it,record,partial,,,,,,,
Q066,S2,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q066,S3,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q110,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q110,S2,partial,['slipping'],slipping,TRUE,FALSE,0.9,Gemma-3-27B-it,record,,,,,,,
Q140,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q140,S2,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q138,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q138,S2,supported,['slipping'],slipping,FALSE,FALSE,0.95,Gemma-3-27B-it,record,,,,,,,
Q020,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q020,S2,partial,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q002,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q002,S2,supported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q055,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q055,S2,supported,['slipping'],slipping,FALSE,FALSE,0.9,Gemma-3-27B-it,record,,,,,,,
Q123,S1,partial,[],FALSE,FALSE,0.8,Gemma-3-27B-it,record,supported,,,,,,,
Q123,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.2,Gemma-3-27B-it,record,,,,,,,
Q123,S3,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q037,S1,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q037,S2,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q037,S3,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q037,S4,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q076,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q076,S2,partial,['slipping'],slipping,TRUE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q076,S3,unsupported,"['cognitive_avoidance', 'slipping']",,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q016,S1,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q016,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.2,Gemma-3-27B-it,record,,,,,,,
Q016,S3,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q059,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q059,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q059,S3,unsupported,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q089,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.2,Gemma-3-27B-it,record,,,,,,,
Q089,S2,partial,['slipping'],slipping,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q086,S1,partial, the student's cumulative accuracy on this skill was 33%. On attempt 1, and took 3.14 times their own average response time. On attempt 3, the student answered incorrectly, used no hints, and took 3.14 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,TRUE,FALSE,0.6,Gemma-3-27B-it,record,partial,"The student's very fast incorrect responses (attempts 1 and 4) suggest potential avoidance, but the significantly longer times on attempts 2 and 3, even with incorrect answers, indicate some engagement with more challenging problems. This mixed pattern only partially supports the claim."
Q086,S2,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q043,S1,supported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q043,S2,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q043,S3,supported,"['cognitive_avoidance', 'productive_struggle']",,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q003,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.1,Gemma-3-27B-it,record,,,,,,,
Q003,S2,partial,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q003,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.2,Gemma-3-27B-it,record,,,,,,,
Q125,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q125,S2,unsupported,['slipping'],slipping,FALSE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q005,S1,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q005,S2,supported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q005,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q041,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q041,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q041,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q070,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q070,S2,partial,['slipping'],slipping,FALSE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q070,S3,unknown,[],FALSE,FALSE,0.6,Gemma-3-27B-it,record,partial,,,,,,,
Q035,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q035,S2,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q035,S3,unsupported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q108,S1,partial,['productive_struggle'],productive_struggle,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q108,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q108,S3,supported,"['cognitive_avoidance', 'productive_struggle']",,TRUE,FALSE,0.7,Gemma-3-27B-it,record,,,,,,,
Q058,S1,unsupported,[],FALSE,TRUE,0.2,Gemma-3-27B-it,record,unsupported,,,,,,,
Q058,S2,partial,[],,FALSE,TRUE,0.7,Gemma-3-27B-it,record,,,,,,,
Q058,S3,supported,[],,FALSE,TRUE,0.85,Gemma-3-27B-it,record,,,,,,,
Q064,S1,supported,['overconfidence'],overconfidence,TRUE,FALSE,0.8,Gemma-3-27B-it,record,,,,,,,
Q124,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q124,S2,unsupported,[],TRUE,FALSE,0.2,Gemma-3-27B-it,record,unsupported,,,,,,,
Q118,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.9,Gemma-3-27B-it,record,,,,,,,
Q118,S2,partial,['confidence_triad'],confidence_triad,TRUE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q118,S3,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.85,Gemma-3-27B-it,record,,,,,,,
Q062,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q062,S2,unsupported,[],,FALSE,FALSE,0.6,Gemma-3-27B-it,record,,,,,,,
Q119,S1,unsupported,[],FALSE,FALSE,0.2,Gemma-3-27B-it,record,unsupported,,,,,,,
Q119,S2,unsupported,[],FALSE,FALSE,0.3,Gemma-3-27B-it,record,unsupported,,,,,,,
Q119,S3,unsupported,[],FALSE,FALSE,0.2,Gemma-3-27B-it,record,unsupported,,,,,,,
